epoch,train_loss,train_acc,val_loss,val_acc,learning_rate,precision,loss_scale,grad_norm,epoch_time_sec,samples_per_sec
59,1.556209277415621,0.6086956521739131,1.8257149457931519,0.3636363744735718,4.2169999999999984e-05,fp32,1.0,8.588708536965507,17.422370433807373,11.88127647649629
60,1.5527103102725486,0.6280193236714976,1.8833823204040527,0.3181818127632141,4.28e-05,fp32,1.0,12.840913568224225,17.314867973327637,11.955043510517623
61,1.5368897799708416,0.5990338164251208,1.862524390220642,0.40909090638160706,4.3429999999999996e-05,fp32,1.0,13.772125107901436,17.399832010269165,11.896666581483727
62,1.5798718998397605,0.5748792270531401,1.8419170379638672,0.3636363744735718,4.405999999999999e-05,fp32,1.0,11.684016227722168,17.730029821395874,11.675107266328501
63,1.5139393731591781,0.6280193236714976,1.8957675695419312,0.34090909361839294,4.468999999999999e-05,fp32,1.0,12.82199948174613,16.96864604949951,12.198969758468468
64,1.490535052502213,0.6135265700483091,1.798679232597351,0.47727271914482117,4.531999999999997e-05,fp32,1.0,11.99463142667498,17.27764129638672,11.980802034782954
65,1.4603094939448407,0.6714975845410628,1.802290439605713,0.3863636255264282,4.594999999999999e-05,fp32,1.0,10.946336201259069,17.057826280593872,12.135192174837487
66,1.4909372335470816,0.5700483091787439,1.8037387132644653,0.3636363744735718,4.658e-05,fp32,1.0,14.011560235704694,17.06092619895935,12.132987247352737
67,1.4209056735614647,0.6328502415458938,1.7752838134765625,0.40909090638160706,4.721e-05,fp32,1.0,10.648331778390068,17.645243644714355,11.731206673476962
68,1.4439596899465663,0.6473429951690821,1.8509407043457031,0.4318181872367859,4.783999999999999e-05,fp32,1.0,12.252560411180768,17.401511669158936,11.895518270798878
69,1.377303455762817,0.7004830917874396,1.7994017601013184,0.3863636255264282,4.846999999999999e-05,fp32,1.0,11.359990119934082,17.48200821876526,11.840744919557089
70,1.3565445153609565,0.6618357487922706,1.781483769416809,0.4318181872367859,4.909999999999998e-05,fp32,1.0,9.608319691249303,17.450194358825684,11.862332060233289
71,1.3475841514154332,0.6763285024154589,1.7367568016052246,0.4318181872367859,4.972999999999998e-05,fp32,1.0,14.15796068736485,16.9997775554657,12.176629919104219
72,1.3036761312669025,0.714975845410628,1.6905869245529175,0.4318181872367859,4.9999785062262865e-05,fp32,1.0,11.824125017438616,17.1263165473938,12.08666203425396
73,1.3255047297132188,0.7053140096618358,1.7375928163528442,0.4318181872367859,4.9998374548959994e-05,fp32,1.0,12.78773021697998,17.255216598510742,11.996372159006436
74,1.3301254902484911,0.6859903381642513,1.7747784852981567,0.3863636255264282,4.99956476333298e-05,fp32,1.0,15.9008481161935,17.122293710708618,12.089501762870599
75,1.3763457490626165,0.6763285024154589,1.7836480140686035,0.4318181872367859,4.999160446190113e-05,fp32,1.0,14.501090322222028,17.26005482673645,11.993009412655486
76,1.2813923537443226,0.7004830917874396,1.7318553924560547,0.47727271914482117,4.9986245251930864e-05,fp32,1.0,13.088138035365514,17.112755298614502,12.096240283220746
77,1.2907893980182887,0.6618357487922706,1.6727827787399292,0.47727271914482117,4.997957029139221e-05,fp32,1.0,13.913786956242152,17.283165454864502,11.976972652410614
78,1.2018605689495658,0.7053140096618358,1.7529109716415405,0.40909090638160706,4.997157993895936e-05,fp32,1.0,16.10421235220773,17.309067010879517,11.95905012499468
79,1.2592165372221942,0.6666666666666666,1.7819912433624268,0.4545454680919647,4.9962274623988054e-05,fp32,1.0,16.62000778743199,17.475313901901245,11.845280786485857
80,1.2511368529232227,0.6618357487922706,1.7662041187286377,0.3863636255264282,4.995165484649264e-05,fp32,1.0,20.202999796186173,17.388118028640747,11.904681096541962
81,1.288946927457616,0.6280193236714976,1.819914698600769,0.3636363744735718,4.9939721177119126e-05,fp32,1.0,23.365879467555455,17.59678292274475,11.763513871188454
82,1.336356116377789,0.6086956521739131,1.9030735492706299,0.34090909361839294,4.992647425711455e-05,fp32,1.0,23.55658415385655,17.618749380111694,11.748847522268786
83,1.3737742278886877,0.5942028985507246,1.8478657007217407,0.3636363744735718,4.991191479829251e-05,fp32,1.0,23.06119292122977,17.211403608322144,12.026909873864694
84,1.2756422401050438,0.6714975845410628,1.6632652282714844,0.4545454680919647,4.9896043582994945e-05,fp32,1.0,15.682794162205287,17.427234649658203,11.877960224978084
85,1.278816755267157,0.6618357487922706,1.6275677680969238,0.47727271914482117,4.9878861464050044e-05,fp32,1.0,14.133958680289131,17.040676593780518,12.147404996556919
86,1.1632746947560333,0.6956521739130435,1.6907955408096313,0.40909090638160706,4.9860369364726475e-05,fp32,1.0,18.36329528263637,17.175267219543457,12.052214230731623
87,1.18496438904085,0.6473429951690821,1.6937140226364136,0.5,4.9840568278683724e-05,fp32,1.0,15.05801432473319,17.65133500099182,11.727158313428914
88,1.1229665216040496,0.7246376811594203,1.6774016618728638,0.4545454680919647,4.9819459269918766e-05,fp32,1.0,14.405333110264369,17.43967032432556,11.86949042902881
89,1.0516073018456427,0.7391304347826086,1.6231861114501953,0.4318181872367859,4.97970434727088e-05,fp32,1.0,15.51258999960763,17.292181730270386,11.970727767546038
90,1.1082750316979229,0.7536231884057971,1.683031439781189,0.47727271914482117,4.977332209155038e-05,fp32,1.0,15.742143086024694,17.333600521087646,11.94212360831604
91,1.09599653015966,0.7198067632850241,1.6777855157852173,0.4318181872367859,4.974829640109465e-05,fp32,1.0,14.720176560538155,17.45703387260437,11.85768450188143
92,1.050841792770054,0.7246376811594203,1.7270493507385254,0.3863636255264282,4.9721967746078884e-05,fp32,1.0,14.443317004612513,17.622512817382812,11.746338456103468
93,1.018429328278067,0.748792270531401,1.6275265216827393,0.4545454680919647,4.9694337541254207e-05,fp32,1.0,16.73709624154227,17.235239267349243,12.010277129842034
94,1.0479656204509273,0.7342995169082126,1.6771231889724731,0.47727271914482117,4.9665407271309565e-05,fp32,1.0,15.35509272984096,17.279534101486206,11.979489654307057
95,1.0508763392766316,0.7294685990338164,1.6164017915725708,0.3863636255264282,4.963517849079195e-05,fp32,1.0,16.736101695469447,16.996472120285034,12.178998002353007
96,1.065933038359103,0.7198067632850241,1.6023086309432983,0.47727271914482117,4.960365282402288e-05,fp32,1.0,14.38563905443464,17.392115592956543,11.901944814800498
97,0.9742083247157111,0.782608695652174,1.6219840049743652,0.4318181872367859,4.9570831965011126e-05,fp32,1.0,16.365050179617747,17.102201223373413,12.103705090143315
98,0.9358906938833891,0.7632850241545893,1.672248125076294,0.47727271914482117,4.9536717677361666e-05,fp32,1.0,21.608535630362375,17.093961238861084,12.109539568242974
99,1.0107882074687793,0.7246376811594203,1.8243213891983032,0.3636363744735718,4.9501311794180914e-05,fp32,1.0,18.232134682791575,17.19524073600769,12.038214711733096
100,0.9497691810419018,0.7729468599033816,1.6680793762207031,0.3863636255264282,4.946461621797822e-05,fp32,1.0,21.402880804879324,17.308863639831543,11.959190638237336
101,0.9454067582669465,0.7632850241545893,1.6608105897903442,0.4318181872367859,4.942663292056368e-05,fp32,1.0,23.380314009530203,17.43897032737732,11.869966868114462
102,1.0333032089730967,0.714975845410628,1.5634562969207764,0.5227272510528564,4.938736394294214e-05,fp32,1.0,25.109258787972585,17.36946678161621,11.917464283882804
103,0.9682867624909406,0.748792270531401,1.7004845142364502,0.3863636255264282,4.934681139520352e-05,fp32,1.0,22.727802412850515,17.991164922714233,11.505647404669057
104,0.9781329770019089,0.7439613526570048,1.6612792015075684,0.47727271914482117,4.930497745640949e-05,fp32,1.0,22.212538037981307,17.09021282196045,12.112195568097944
105,0.9203914902060504,0.7777777777777778,1.666728138923645,0.47727271914482117,4.926186437447625e-05,fp32,1.0,15.096165112086705,17.252830743789673,11.998031110025913
106,0.9210437446976629,0.7584541062801933,1.6538821458816528,0.4318181872367859,4.9217474466053956e-05,fp32,1.0,19.736985206604004,17.098742485046387,12.106153430933926
107,0.945559376967702,0.7198067632850241,1.5366302728652954,0.5227272510528564,4.917181011640198e-05,fp32,1.0,20.953977721078054,17.052344799041748,12.139093036145523
108,0.8500956561830308,0.782608695652174,1.5460127592086792,0.5,4.912487377926092e-05,fp32,1.0,18.459912845066615,17.14455223083496,12.073806140454614
109,0.9317575920607157,0.7536231884057971,1.5603808164596558,0.4545454680919647,4.907666797672072e-05,fp32,1.0,20.058986527579172,17.202107191085815,12.033409494580294
110,0.862859873092117,0.7681159420289855,1.6499756574630737,0.3863636255264282,4.9027195299085074e-05,fp32,1.0,19.095152309962682,16.825390815734863,12.30283458298137
111,0.8196835172349128,0.7729468599033816,1.7619487047195435,0.3863636255264282,4.897645840473231e-05,fp32,1.0,17.804530961172922,17.23278832435608,12.01198529824887
112,0.9766419244849164,0.7053140096618358,2.137563467025757,0.27272728085517883,4.892446001997254e-05,fp32,1.0,24.182220458984375,17.41414523124695,11.88688834572087
113,0.9048441887477746,0.7584541062801933,1.7088536024093628,0.4318181872367859,4.887120293890111e-05,fp32,1.0,22.646242005484446,16.778488159179688,12.337225978655777
114,0.9346108813792611,0.7246376811594203,1.7561538219451904,0.3863636255264282,4.88166900232485e-05,fp32,1.0,20.583336693899973,17.403778791427612,11.893968688108108
115,0.8736627280424183,0.7536231884057971,1.7666000127792358,0.4545454680919647,4.87609242022266e-05,fp32,1.0,17.446634565080917,17.1813223361969,12.047966736756981
116,0.8421410103351021,0.7874396135265701,1.6564955711364746,0.4318181872367859,4.870390847237118e-05,fp32,1.0,20.698211397443497,17.279072523117065,11.979809664150778
117,0.9574575418435433,0.7584541062801933,1.632684588432312,0.4545454680919647,4.8645645897381016e-05,fp32,1.0,23.797935213361466,17.32083559036255,11.950924591373436
118,0.9485584376514822,0.7391304347826086,1.6234511137008667,0.47727271914482117,4.8586139607953153e-05,fp32,1.0,24.92983763558524,17.321377515792847,11.950550688665887
119,0.9256197539504599,0.7536231884057971,1.537845253944397,0.47727271914482117,4.8525392801614776e-05,fp32,1.0,19.621647017342703,17.110806226730347,12.097618151775132
120,0.8924202265370871,0.6956521739130435,1.623436450958252,0.47727271914482117,4.846340874255129e-05,fp32,1.0,21.709427969796316,17.05836820602417,12.134806653247047
121,0.8296609644728582,0.7584541062801933,1.73793363571167,0.4545454680919647,4.8400190761431e-05,fp32,1.0,19.272380147661483,17.13003420829773,12.084038915680035
122,0.7884390501008518,0.7922705314009661,1.5926272869110107,0.4318181872367859,4.833574225522611e-05,fp32,1.0,20.323389870779856,17.098227500915527,12.106518058021871
123,0.7503164390434965,0.8260869565217391,1.830183744430542,0.4545454680919647,4.827006668703021e-05,fp32,1.0,16.61095932551793,17.07728385925293,12.121365534826655
124,0.836972194161392,0.7681159420289855,1.5918622016906738,0.5227272510528564,4.820316758587216e-05,fp32,1.0,22.739441054207937,17.05801773071289,12.135055975894394
125,0.7279404745873622,0.7971014492753623,1.4805620908737183,0.5,4.813504854652647e-05,fp32,1.0,17.63924993787493,16.907089948654175,12.243384321527044
126,0.7036372716876044,0.8260869565217391,1.817620873451233,0.4318181872367859,4.8065713229320135e-05,fp32,1.0,15.136669431413923,17.11684274673462,12.093351739151158
127,0.8088074916802742,0.7632850241545893,1.6374329328536987,0.47727271914482117,4.799516535993599e-05,fp32,1.0,29.276775360107422,17.12309241294861,12.088937851171385
128,0.756193417713838,0.782608695652174,1.5804393291473389,0.47727271914482117,4.7923408729212424e-05,fp32,1.0,20.7633216040475,16.832862377166748,12.297373753901121
129,0.7625466305852512,0.8115942028985508,1.6356773376464844,0.47727271914482117,4.785044719293978e-05,fp32,1.0,18.62243516104562,16.970685720443726,12.19750359000742
130,0.7348598892562055,0.8115942028985508,1.746693730354309,0.40909090638160706,4.7776284671653124e-05,fp32,1.0,15.65452766418457,16.863936185836792,12.274714379780999
131,0.639341540094735,0.8599033816425121,1.7253108024597168,0.4545454680919647,4.770092515042155e-05,fp32,1.0,14.858566965375628,16.974303722381592,12.194903743065387
132,0.781313187258255,0.7681159420289855,1.5939948558807373,0.40909090638160706,4.7624372678634084e-05,fp32,1.0,22.701552391052246,16.853602170944214,12.282240787484005
133,0.7340972152885031,0.7971014492753623,1.561613917350769,0.4545454680919647,4.75466313697821e-05,fp32,1.0,15.930835178920201,17.00901961326599,12.170013599052629
134,0.703359103433176,0.8454106280193237,1.5982741117477417,0.4545454680919647,4.746770540123823e-05,fp32,1.0,17.56083815438407,17.025933027267456,12.157924013238178
135,0.6331088951820336,0.8260869565217391,1.5558289289474487,0.5454545617103577,4.738759901403197e-05,fp32,1.0,17.111443383353098,17.007474899291992,12.171118947740869
136,0.7094119179651933,0.8309178743961353,1.5115647315979004,0.47727271914482117,4.730631651262174e-05,fp32,1.0,18.10798113686698,16.78050971031189,12.335739710742828
137,0.6405087751178926,0.8695652173913043,1.7249332666397095,0.4545454680919647,4.722386226466359e-05,fp32,1.0,13.50983020237514,16.347447156906128,12.662527550214527
138,0.5743400978581341,0.8647342995169082,1.7430192232131958,0.47727271914482117,4.7140240700776516e-05,fp32,1.0,16.813476153782435,16.436201095581055,12.594151093445362
139,0.6703750491142273,0.8260869565217391,1.6538857221603394,0.3863636255264282,4.705545631430443e-05,fp32,1.0,19.521051134381974,16.585370302200317,12.480879005308559
140,0.6357482398189784,0.8309178743961353,1.6430721282958984,0.47727271914482117,4.6969513661074596e-05,fp32,1.0,22.9511752809797,16.89792561531067,12.250024335084298
141,0.6161735354414308,0.8599033816425121,1.6724839210510254,0.47727271914482117,4.6882417359152985e-05,fp32,1.0,15.37928513118199,16.473083019256592,12.565953790072117
142,0.6373779359071151,0.821256038647343,1.7175757884979248,0.47727271914482117,4.6794172088595963e-05,fp32,1.0,20.413746697562082,16.63582754135132,12.443023918435351
143,0.6236913552606739,0.8260869565217391,1.600967288017273,0.5,4.670478259119893e-05,fp32,1.0,16.827536719185964,16.168837308883667,12.802404776889412
144,0.5481391317314572,0.8840579710144928,1.6499263048171997,0.4318181872367859,4.661425367024147e-05,fp32,1.0,13.126637254442487,16.860233783721924,12.277409830452802
145,0.5534302878782945,0.8647342995169082,1.8593672513961792,0.40909090638160706,4.652259019022927e-05,fp32,1.0,15.889839172363281,16.37241816520691,12.643214820880676
146,0.5832354950444134,0.8357487922705314,1.800634503364563,0.47727271914482117,4.64297970766327e-05,fp32,1.0,24.954254422869003,16.82091474533081,12.306108385541847
147,0.6254280134675584,0.8164251207729468,1.7390438318252563,0.47727271914482117,4.633587931562221e-05,fp32,1.0,22.077514784676687,16.686954975128174,12.404899534308836
148,0.706037121694445,0.7729468599033816,1.6520541906356812,0.5227272510528564,4.624084195380034e-05,fp32,1.0,31.860059874398367,16.609354734420776,12.46285622228411
149,0.6432362846706224,0.8115942028985508,2.0419864654541016,0.3636363744735718,4.614469009793055e-05,fp32,1.0,27.42884567805699,16.526798963546753,12.52511151473319
150,0.6679806199626647,0.8067632850241546,1.6789264678955078,0.5,4.6047428914662855e-05,fp32,1.0,24.28286416190011,16.750190258026123,12.358068583776989
151,0.5618722099036986,0.8647342995169082,1.749417781829834,0.4545454680919647,4.594906363025615e-05,fp32,1.0,21.946462767464773,16.709255933761597,12.388343372115676
152,0.47989713872112516,0.9033816425120773,1.6772804260253906,0.4545454680919647,4.584959953029738e-05,fp32,1.0,13.762053080967494,16.614577531814575,12.458938519720057
153,0.5298844368561454,0.8599033816425121,1.7335200309753418,0.40909090638160706,4.5749041959417595e-05,fp32,1.0,17.476208550589426,16.599703550338745,12.470102214311883
154,0.493261932030968,0.8840579710144928,1.7088240385055542,0.40909090638160706,4.564739632100469e-05,fp32,1.0,13.572115898132324,16.62514638900757,12.451018183928111
155,0.5896660947569327,0.8502415458937198,1.684930443763733,0.4545454680919647,4.554466807691304e-05,fp32,1.0,20.646262577601842,16.659552335739136,12.425303863413568
156,0.5483387019035321,0.8792270531400966,1.771828055381775,0.4318181872367859,4.544086274717012e-05,fp32,1.0,16.310654503958567,16.46674370765686,12.57079138869133
157,0.5330224126433405,0.8647342995169082,1.6820473670959473,0.40909090638160706,4.533598590967975e-05,fp32,1.0,18.881548064095632,16.465595483779907,12.5716680094512
158,0.49883830345771163,0.8840579710144928,1.726686954498291,0.40909090638160706,4.523004319992248e-05,fp32,1.0,15.151124273027692,16.709487438201904,12.388171735701974
159,0.4858473323393559,0.8743961352657005,1.657482624053955,0.5,4.51230403106527e-05,fp32,1.0,19.4567140851702,17.397905349731445,11.897984029623156
160,0.592831402729099,0.8309178743961353,1.7703807353973389,0.3863636255264282,4.501498299159279e-05,fp32,1.0,20.593937192644393,16.965569972991943,12.201181588919807
161,0.6186301284942074,0.8115942028985508,1.7892922163009644,0.4545454680919647,4.4905877049124174e-05,fp32,1.0,18.55928639003209,17.082966089248657,12.117333659655134
162,0.5138491613853381,0.8743961352657005,1.9803723096847534,0.3636363744735718,4.4795728345975254e-05,fp32,1.0,20.400183405194962,17.059284448623657,12.134154901010561
163,0.44972538199401707,0.9082125603864735,1.79070246219635,0.47727271914482117,4.4684542800906423e-05,fp32,1.0,15.912922995431083,16.949718475341797,12.212592220994146
164,0.49046125590513295,0.8599033816425121,1.709909439086914,0.47727271914482117,4.457232638839205e-05,fp32,1.0,23.00741250174386,17.23367166519165,12.011369603733135
165,0.46683308741320734,0.8792270531400966,1.722435712814331,0.40909090638160706,4.4459085138299374e-05,fp32,1.0,14.430052757263184,17.151708841323853,12.0687683026237
166,0.49313769997030066,0.8840579710144928,1.8281569480895996,0.47727271914482117,4.4344825135564565e-05,fp32,1.0,18.83356830051967,17.162015438079834,12.0615204401168
167,0.4101337675311139,0.9082125603864735,1.6373381614685059,0.3863636255264282,4.422955251986573e-05,fp32,1.0,16.976131711687362,17.30667495727539,11.960703053071509
168,0.47513540297890633,0.8792270531400966,1.8613159656524658,0.4318181872367859,4.411327348529295e-05,fp32,1.0,20.651517186846053,17.33969259262085,11.937927901218488
169,0.42795772980088775,0.8792270531400966,1.7301784753799438,0.47727271914482117,4.399599428001554e-05,fp32,1.0,15.532492365155901,17.237837076187134,12.008467134543
170,0.5604843438247552,0.821256038647343,1.7401859760284424,0.5454545617103577,4.387772120594625e-05,fp32,1.0,21.761133875165665,17.397092819213867,11.898539724486785
171,0.6167252679953829,0.8260869565217391,1.70726478099823,0.4545454680919647,4.3758460618402636e-05,fp32,1.0,28.71236855643136,17.229790449142456,12.014075308170831
172,0.42471588449777614,0.8840579710144928,1.8535879850387573,0.40909090638160706,4.363821892576557e-05,fp32,1.0,20.45365619659424,17.688294887542725,11.702654287258813
