epoch,train_loss,train_acc,val_loss,val_acc,learning_rate,precision,loss_scale,grad_norm,epoch_time_sec,samples_per_sec
1,2.3040056769974564,0.0966183574879227,2.3030378818511963,0.09090909361839294,1.1260000000000005e-06,fp32,1.0,1.205450109073094,45.378615379333496,4.561620011312041
2,2.30393764247065,0.07729468599033816,2.30251407623291,0.09090909361839294,1.2520000000000005e-06,fp32,1.0,1.3847047431128365,19.31778836250305,10.715512361746287
3,2.3012203594336764,0.1111111111111111,2.3017890453338623,0.09090909361839294,1.378e-06,fp32,1.0,1.353369849068778,19.0119731426239,10.887875679558807
4,2.303889901165801,0.0966183574879227,2.3011186122894287,0.09090909361839294,1.5040000000000001e-06,fp32,1.0,1.3330862607274736,18.148303985595703,11.40602450588748
5,2.29935886433735,0.1111111111111111,2.3004229068756104,0.09090909361839294,1.6300000000000003e-06,fp32,1.0,1.1469156060900008,17.82657504081726,11.611877184822939
6,2.2988347903541895,0.10628019323671498,2.299684524536133,0.09090909361839294,1.7559999999999998e-06,fp32,1.0,1.1204151340893336,17.785183429718018,11.638901606947439
7,2.2959689045873817,0.12077294685990338,2.2988672256469727,0.09090909361839294,1.8819999999999993e-06,fp32,1.0,1.243991962500981,17.697080373764038,11.696844656188485
8,2.2946392107700957,0.13526570048309178,2.2978873252868652,0.09090909361839294,2.0079999999999992e-06,fp32,1.0,1.1033140420913696,17.420673370361328,11.882433910515742
9,2.29682961869355,0.12560386473429952,2.296903133392334,0.15909090638160706,2.133999999999999e-06,fp32,1.0,1.266107508114406,17.537654399871826,11.803174773561102
10,2.293136844312511,0.12077294685990338,2.2955985069274902,0.15909090638160706,2.2599999999999983e-06,fp32,1.0,1.3026281935828072,17.954761028289795,11.528975499804629
11,2.2902508668853465,0.14009661835748793,2.294368267059326,0.15909090638160706,2.385999999999999e-06,fp32,1.0,1.2724292618887765,17.540427207946777,11.8013089160233
12,2.2882448267821527,0.178743961352657,2.293081045150757,0.15909090638160706,2.511999999999999e-06,fp32,1.0,1.34138389144625,17.62054467201233,11.74765047579882
13,2.285974444974448,0.15458937198067632,2.291720390319824,0.11363636702299118,2.6379999999999987e-06,fp32,1.0,1.3167010630880083,17.332079648971558,11.943171517347768
14,2.286067687370927,0.14492753623188406,2.2900304794311523,0.11363636702299118,2.7639999999999984e-06,fp32,1.0,1.246849238872528,17.33577871322632,11.940623113865056
15,2.280822206810477,0.15942028985507245,2.2881596088409424,0.11363636702299118,2.889999999999998e-06,fp32,1.0,1.2640189698764257,17.508833408355713,11.822603777885837
16,2.280979269368637,0.18357487922705315,2.286140203475952,0.11363636702299118,3.0159999999999983e-06,fp32,1.0,1.3589012793132238,17.490404844284058,11.835060528495916
17,2.275697644781951,0.21256038647342995,2.2840795516967773,0.13636364042758942,3.1419999999999997e-06,fp32,1.0,1.5030203546796526,17.230595350265503,12.013514088868112
18,2.271765825253178,0.2318840579710145,2.2817890644073486,0.1818181872367859,3.267999999999999e-06,fp32,1.0,1.384757161140442,17.08461022377014,12.116167550138018
19,2.2672081903559,0.2608695652173913,2.2788097858428955,0.1818181872367859,3.3939999999999983e-06,fp32,1.0,1.3484845161437988,17.742120027542114,11.667151370786693
20,2.266440854556319,0.2318840579710145,2.2763125896453857,0.15909090638160706,3.519999999999998e-06,fp32,1.0,1.4788862126214164,17.51270055770874,11.819993114019342
21,2.2631473702509046,0.2222222222222222,2.2738590240478516,0.15909090638160706,3.6459999999999986e-06,fp32,1.0,1.4080278873443604,17.25371742248535,11.997414524143876
22,2.254931628416126,0.2608695652173913,2.270655632019043,0.15909090638160706,3.7719999999999984e-06,fp32,1.0,1.6087453365325928,17.517204761505127,11.816953835859254
23,2.2512061814755056,0.26570048309178745,2.2666566371917725,0.13636364042758942,3.897999999999999e-06,fp32,1.0,1.7920056411198206,17.39826989173889,11.897734733859282
24,2.2461614459033172,0.2753623188405797,2.2625694274902344,0.22727273404598236,4.023999999999998e-06,fp32,1.0,2.0406042337417603,17.459805011749268,11.855802505280156
25,2.242048138005722,0.26570048309178745,2.257476568222046,0.1818181872367859,4.149999999999998e-06,fp32,1.0,1.555929149900164,18.05968403816223,11.461994548884947
26,2.234263427015664,0.28502415458937197,2.2521042823791504,0.22727273404598236,4.276e-06,fp32,1.0,1.6283695357186454,17.84338665008545,11.600936753730476
